,0,1,2,3,4,5,6,7,8,9,10,11,12
1405,6C:EC:EB:1F:F6:76_-73,7C:66:9D:7B:2B:90_-84,6C:EC:EB:1F:F6:26_-86,,,,,,,,,,
1406,BC:6A:29:BE:2F:76_-73,,,,,,,,,,,,
1407,6C:EC:EB:1F:F6:76_-91,6C:EC:EB:1F:F6:65_-86,7C:66:9D:7B:29:FB_-66,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F4:46_-84,BC:6A:29:BE:2F:23_-63,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F6:24_-73,,,,
1408,7C:66:9D:7B:2B:90_-89,7C:66:9D:7B:2B:90_-90,7C:66:9D:7B:29:FB_-76,BC:6A:29:BE:2F:76_-84,BC:6A:29:BE:31:57_-61,,,,,,,,
1409,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F6:65_-89,6C:EC:EB:1F:F4:46_-74,,,,,,,,
1410,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:26_-90,7C:66:9D:7B:29:FB_-89,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:26_-96,6C:EC:EB:1F:F4:74_-60,,,,,,,
1411,,,,,,,,,,,,,
1412,,,,,,,,,,,,,
1413,6C:EC:EB:1F:F4:46_-86,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:2F:23_-69,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:76_-92,BC:6A:29:BE:31:57_-80,7C:66:9D:7B:2B:9F_-75,,,,,,
1414,6C:EC:EB:1F:F6:65_-87,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FA_-89,,,,,,,,,
1415,6C:EC:EB:1F:F6:26_-92,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:55_-76,,,,,,,,,,
1416,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,
1417,7C:66:9D:7B:2B:90_-69,BC:6A:29:BE:31:57_-58,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:31:57_-59,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FB_-81,,,,,,
1418,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:FD:83_-77,,,,,,,,,,
1419,6C:EC:EB:1F:F4:74_-75,BC:6A:29:BE:2F:23_-91,,,,,,,,,,,
1420,BC:6A:29:BE:2F:23_-83,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:26_-84,,,,,,,,
1421,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,,
1422,6C:EC:EB:1F:F4:46_-80,7C:66:9D:7B:29:FB_-75,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:65_-80,,,,,,,,
1423,6C:EC:EB:1F:F6:65_-62,BC:6A:29:BE:31:57_-92,6C:EC:EB:1F:F6:24_-79,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F6:65_-62,7C:66:9D:7B:2B:90_-84,6C:EC:EB:1F:F6:26_-82,BC:6A:29:BE:2F:23_-74,,,,,
1424,,,,,,,,,,,,,
1425,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:24_-87,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F4:74_-84,,,,,,,,
1426,7C:66:9D:7B:2D:4A_-68,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,,
1427,7C:66:9D:7B:29:FA_-73,,,,,,,,,,,,
1428,BC:6A:29:BE:31:57_-79,7C:66:9D:7B:29:FA_-81,BC:6A:29:BE:2F:23_-83,7C:66:9D:7B:2B:90_-81,BC:6A:29:BE:31:57_-79,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FB_-80,BC:6A:29:BE:31:57_-82,,,,,
1429,7C:66:9D:7B:29:FA_-90,6C:EC:EB:1F:FD:9B_-96,BC:6A:29:BE:2F:23_-92,7C:66:9D:7B:29:FA_-89,,,,,,,,,
1430,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:F6:55_-82,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F6:65_-88,,,,,,,,,
1431,6C:EC:EB:1F:FD:9B_-78,,,,,,,,,,,,
1432,6C:EC:EB:1F:F6:76_-81,,,,,,,,,,,,
1433,BC:6A:29:BE:2F:76_-85,BC:6A:29:BE:2F:76_-85,,,,,,,,,,,
1434,6C:EC:EB:1F:FD:83_-64,6C:EC:EB:1F:F6:26_-86,6C:EC:EB:1F:F6:65_-59,,,,,,,,,,
1435,BC:6A:29:BE:2F:76_-99,BC:6A:29:BE:2F:76_-98,,,,,,,,,,,
1436,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,,
1437,7C:66:9D:7B:2B:90_-82,BC:6A:29:BE:31:57_-75,7C:66:9D:7B:29:FA_-66,,,,,,,,,,
1438,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F4:74_-83,BC:6A:29:BE:2F:23_-82,,,,,,,,,,
1439,,,,,,,,,,,,,
1440,7C:66:9D:7B:2B:90_-94,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:65_-89,,,,,,,,,
1441,7C:66:9D:7B:29:FA_-83,7C:66:9D:7B:29:FA_-84,,,,,,,,,,,
1442,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:F4:74_-65,,,,,,,,,,,
1443,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:2D:4A_-55,,,,,,,,,,,
1444,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:F6:24_-94,,,,,,,,,,
1445,BC:6A:29:BE:2F:76_-95,7C:66:9D:7B:2B:90_-62,7C:66:9D:7B:29:FA_-82,,,,,,,,,,
1446,7C:66:9D:7B:2B:9F_-85,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F6:76_-96,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F4:74_-69,,,,,
1447,6C:EC:EB:1F:F6:24_-81,BC:6A:29:BE:2F:23_-68,7C:66:9D:7B:29:FB_-73,6C:EC:EB:1F:F6:26_-84,,,,,,,,,
1448,BC:6A:29:BE:31:57_-58,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-69,,,,,,,,,,
1449,7C:66:9D:7B:2D:4A_-88,7C:66:9D:7B:29:FA_-66,BC:6A:29:BE:31:57_-84,7C:66:9D:7B:29:FA_-66,,,,,,,,,
1450,7C:66:9D:7B:29:FA_-78,BC:6A:29:BE:31:57_-69,7C:66:9D:7B:2D:4A_-74,,,,,,,,,,
1451,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:FD:83_-80,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:FD:83_-78,,,,,,,,,
1452,6C:EC:EB:1F:F6:24_-76,,,,,,,,,,,,
1453,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:46_-85,,,,,,,,,
1454,BC:6A:29:BE:2F:23_-90,,,,,,,,,,,,
1455,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:31:57_-68,6C:EC:EB:1F:F6:55_-94,,,,,,,,,,
1456,,,,,,,,,,,,,
1457,6C:EC:EB:1F:F6:55_-73,6C:EC:EB:1F:F6:65_-79,7C:66:9D:7B:2B:90_-62,BC:6A:29:BE:31:57_-79,6C:EC:EB:1F:F6:76_-88,7C:66:9D:7B:29:FB_-74,6C:EC:EB:1F:F6:65_-79,,,,,,
1458,BC:6A:29:BE:2F:76_-56,,,,,,,,,,,,
1459,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-59,,,,,,,,,,,
1460,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,,
1461,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F4:74_-80,7C:66:9D:7B:2B:90_-82,,,,,,,,,
1462,7C:66:9D:7B:2B:90_-78,6C:EC:EB:1F:F6:26_-75,7C:66:9D:7B:2B:9F_-88,BC:6A:29:BE:31:57_-81,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F6:24_-87,,,,,,,
1463,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:46_-67,,,,,,,,,,,
1464,6C:EC:EB:1F:F6:76_-70,6C:EC:EB:1F:F6:65_-65,6C:EC:EB:1F:F4:46_-64,BC:6A:29:BE:2F:23_-86,,,,,,,,,
1465,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:65_-70,,,,,,,,,
1466,7C:66:9D:7B:29:FB_-92,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:74_-65,,,,,,,,,
1467,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F4:46_-85,6C:EC:EB:1F:F4:46_-85,BC:6A:29:BE:2F:23_-71,,,,,,,,
1468,6C:EC:EB:1F:F6:65_-82,,,,,,,,,,,,
1469,6C:EC:EB:1F:F6:65_-81,BC:6A:29:BE:2F:23_-65,6C:EC:EB:1F:F4:46_-72,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:2B:9F_-64,,,,,,,
1470,7C:66:9D:7B:29:FA_-74,6C:EC:EB:1F:F4:74_-98,BC:6A:29:BE:2F:76_-94,BC:6A:29:BE:2F:76_-94,,,,,,,,,
1471,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:65_-76,BC:6A:29:BE:2F:23_-55,6C:EC:EB:1F:F6:24_-71,,,,,,,,,
1472,6C:EC:EB:1F:F4:46_-82,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F4:74_-81,6C:EC:EB:1F:F6:76_-72,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F6:76_-72,,,,,
1473,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:76_-86,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F4:74_-75,,,,,,,,
1474,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:29:FA_-82,,,,,,,,,,,
1475,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:2D:4A_-67,BC:6A:29:BE:2F:76_-68,7C:66:9D:7B:2D:4A_-68,,,,,,,,,
1476,6C:EC:EB:1F:F6:55_-96,,,,,,,,,,,,
1477,7C:66:9D:7B:29:FA_-61,7C:66:9D:7B:29:FA_-61,,,,,,,,,,,
1478,6C:EC:EB:1F:F4:46_-67,6C:EC:EB:1F:F4:46_-66,,,,,,,,,,,
1479,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:FD:83_-79,6C:EC:EB:1F:F4:74_-91,7C:66:9D:7B:2B:9F_-67,,,,,,,
1480,6C:EC:EB:1F:F6:76_-62,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,
1481,6C:EC:EB:1F:F4:46_-85,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:65_-94,6C:EC:EB:1F:F6:24_-80,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:2B:9F_-76,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FA_-88,6C:EC:EB:1F:FD:83_-76,,,,
1482,6C:EC:EB:1F:F6:24_-90,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:26_-76,BC:6A:29:BE:31:57_-61,,,,,,,,,
1483,6C:EC:EB:1F:F6:76_-79,,,,,,,,,,,,
1484,6C:EC:EB:1F:F6:65_-89,BC:6A:29:BE:2F:76_-88,7C:66:9D:7B:2B:90_-85,,,,,,,,,,
1485,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:29:FA_-61,7C:66:9D:7B:29:FB_-85,BC:6A:29:BE:2F:76_-66,,,,,,,,,
1486,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:FD:83_-84,,,,,,,,,,,
1487,BC:6A:29:BE:2F:23_-71,7C:66:9D:7B:2B:90_-92,6C:EC:EB:1F:F6:24_-86,,,,,,,,,,
1488,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FB_-81,,,,,,,,,,,
1489,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:76_-78,7C:66:9D:7B:2B:9F_-81,6C:EC:EB:1F:F6:24_-69,,,,,,,,,
1490,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,
1491,7C:66:9D:7B:29:FA_-66,,,,,,,,,,,,
1492,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:46_-68,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,
1493,7C:66:9D:7B:29:FA_-85,6C:EC:EB:1F:FD:9B_-72,6C:EC:EB:1F:F6:65_-92,BC:6A:29:BE:2F:23_-79,,,,,,,,,
1494,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,
1495,7C:66:9D:7B:29:FA_-94,6C:EC:EB:1F:FD:83_-83,7C:66:9D:7B:29:FB_-76,6C:EC:EB:1F:FD:83_-79,6C:EC:EB:1F:F6:24_-85,,,,,,,,
1496,7C:66:9D:7B:29:FA_-78,6C:EC:EB:1F:FD:9B_-86,6C:EC:EB:1F:F6:76_-89,7C:66:9D:7B:29:FA_-79,BC:6A:29:BE:31:57_-71,6C:EC:EB:1F:F6:24_-86,,,,,,,
1497,BC:6A:29:BE:2F:76_-80,,,,,,,,,,,,
1498,6C:EC:EB:1F:F6:24_-78,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,
1499,7C:66:9D:7B:29:FA_-66,BC:6A:29:BE:2F:76_-65,7C:66:9D:7B:29:FA_-66,,,,,,,,,,
1500,6C:EC:EB:1F:F6:24_-91,BC:6A:29:BE:2F:23_-83,7C:66:9D:7B:29:FB_-89,6C:EC:EB:1F:FD:83_-70,,,,,,,,,
1501,6C:EC:EB:1F:FD:83_-70,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:55_-82,7C:66:9D:7B:2B:9F_-80,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:2B:9F_-80,7C:66:9D:7B:29:FB_-83,,,,,,
1502,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:24_-78,7C:66:9D:7B:2B:90_-84,6C:EC:EB:1F:FD:83_-80,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F6:76_-89,6C:EC:EB:1F:F6:24_-77,,,,,,
1503,7C:66:9D:7B:29:FA_-72,,,,,,,,,,,,
1504,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:76_-87,,,,,,,,,
1505,6C:EC:EB:1F:F4:46_-63,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:65_-81,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:FD:83_-85,,,,,,,,
1506,7C:66:9D:7B:2B:90_-82,BC:6A:29:BE:2F:23_-98,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-81,7C:66:9D:7B:29:FA_-88,,,,,,,,
1507,BC:6A:29:BE:2F:76_-67,7C:66:9D:7B:29:FA_-85,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:2D:4A_-79,7C:66:9D:7B:29:FA_-84,,,,,,,,
1508,7C:66:9D:7B:2B:9F_-77,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F4:46_-83,,,,,,,,
1509,7C:66:9D:7B:2B:90_-68,BC:6A:29:BE:31:57_-59,6C:EC:EB:1F:F6:26_-90,,,,,,,,,,
1510,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:FD:83_-79,,,,,,,,,
1511,BC:6A:29:BE:2F:23_-70,7C:66:9D:7B:29:FB_-84,6C:EC:EB:1F:F4:74_-74,7C:66:9D:7B:2B:90_-91,6C:EC:EB:1F:F6:76_-77,,,,,,,,
1512,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:24_-92,6C:EC:EB:1F:F6:55_-97,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:26_-87,,,,
1513,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,
1514,BC:6A:29:BE:2F:23_-91,BC:6A:29:BE:31:57_-96,BC:6A:29:BE:31:57_-98,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:2F:23_-92,BC:6A:29:BE:31:57_-96,,,,,,,
1515,,,,,,,,,,,,,
1516,6C:EC:EB:1F:F4:46_-86,6C:EC:EB:1F:F6:76_-72,7C:66:9D:7B:29:FB_-77,,,,,,,,,,
1517,BC:6A:29:BE:2F:23_-57,6C:EC:EB:1F:FD:9B_-95,6C:EC:EB:1F:F4:46_-90,7C:66:9D:7B:2B:9F_-84,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F4:46_-93,6C:EC:EB:1F:FD:9B_-92,7C:66:9D:7B:2B:90_-86,7C:66:9D:7B:2B:9F_-84,,,,
1518,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F6:65_-79,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:76_-72,,,,,,,,,
1519,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F4:46_-83,,,,,,,,,,,
1520,,,,,,,,,,,,,
1521,7C:66:9D:7B:29:FB_-86,6C:EC:EB:1F:F6:76_-70,6C:EC:EB:1F:F6:65_-70,,,,,,,,,,
1522,BC:6A:29:BE:2F:23_-65,6C:EC:EB:1F:F6:15_-89,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F4:74_-88,BC:6A:29:BE:2F:23_-65,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:15_-88,7C:66:9D:7B:29:FB_-69,BC:6A:29:BE:2F:23_-65,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:26_-87,,
1523,BC:6A:29:BE:31:57_-96,6C:EC:EB:1F:F4:74_-85,6C:EC:EB:1F:F4:74_-85,6C:EC:EB:1F:F6:26_-77,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:2B:9F_-91,6C:EC:EB:1F:F4:74_-88,6C:EC:EB:1F:F6:76_-99,,,,,
1524,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:FD:83_-67,,,,,,,,,,
1525,6C:EC:EB:1F:F6:65_-94,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,
1526,6C:EC:EB:1F:F6:76_-90,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F4:46_-86,6C:EC:EB:1F:F4:46_-86,,,,,,,,
1527,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:46_-85,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:46_-84,,,,,,,,
1528,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:FD:83_-74,BC:6A:29:BE:31:57_-92,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F4:74_-88,6C:EC:EB:1F:F4:46_-83,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F4:74_-88,7C:66:9D:7B:2B:9F_-73,,,,
1529,6C:EC:EB:1F:FB:96_-95,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:FD:83_-76,,,,,,,,,,
1530,BC:6A:29:BE:31:57_-60,,,,,,,,,,,,
1531,BC:6A:29:BE:2F:76_-75,7C:66:9D:7B:2D:4A_-82,BC:6A:29:BE:2F:76_-74,,,,,,,,,,
1532,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:FD:83_-81,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F6:24_-94,6C:EC:EB:1F:F6:76_-86,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:76_-88,,,,,,
1533,BC:6A:29:BE:2F:76_-76,,,,,,,,,,,,
1534,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,,
1535,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:FD:83_-89,,,,,,,,,,
1536,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,,
1537,6C:EC:EB:1F:F6:2D_-80,7C:66:9D:7B:2B:90_-65,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:FD:83_-79,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:31:57_-72,,,,,,,
1538,7C:66:9D:7B:2B:90_-71,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:2B:90_-71,,,,,,,,,,
1539,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:29:FB_-83,BC:6A:29:BE:2F:76_-78,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:2D:4A_-95,,,,,,,,
1540,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:2D:4A_-72,BC:6A:29:BE:2F:76_-70,,,,,,,,,,
1541,7C:66:9D:7B:2B:90_-77,6C:EC:EB:1F:F6:24_-86,7C:66:9D:7B:2B:9F_-83,,,,,,,,,,
1542,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F4:74_-67,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F6:24_-79,,,,,,,
1543,6C:EC:EB:1F:FD:83_-89,,,,,,,,,,,,
1544,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F6:24_-85,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,
1545,7C:66:9D:7B:2B:90_-81,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:2B:9F_-75,BC:6A:29:BE:2F:23_-71,,,,,,,,,
1546,6C:EC:EB:1F:F6:26_-94,6C:EC:EB:1F:FD:83_-90,,,,,,,,,,,
1547,6C:EC:EB:1F:F6:65_-96,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,
1548,7C:66:9D:7B:29:FB_-81,6C:EC:EB:1F:F6:55_-93,7C:66:9D:7B:29:FA_-69,,,,,,,,,,
1549,7C:66:9D:7B:29:FB_-72,BC:6A:29:BE:2F:76_-84,,,,,,,,,,,
1550,6C:EC:EB:1F:F4:74_-67,,,,,,,,,,,,
1551,6C:EC:EB:1F:F6:26_-92,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FA_-76,,,,,,,,,,
1552,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:FD:83_-70,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-68,BC:6A:29:BE:2F:23_-72,,,,,,,,
1553,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F6:26_-77,7C:66:9D:7B:29:FB_-88,,,,,,,,,,
1554,6C:EC:EB:1F:F6:65_-93,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:24_-84,,,,,,,,,,
1555,7C:66:9D:7B:2B:9F_-69,BC:6A:29:BE:2F:23_-81,,,,,,,,,,,
1556,6C:EC:EB:1F:F4:74_-75,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F6:65_-88,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:76_-90,,,,,,,
1557,6C:EC:EB:1F:F4:46_-67,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:FD:83_-70,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F4:74_-81,,,,,,,,
1558,6C:EC:EB:1F:FD:83_-68,6C:EC:EB:1F:FD:83_-68,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F6:76_-69,6C:EC:EB:1F:F4:46_-73,,,,,,,
1559,BC:6A:29:BE:31:57_-71,6C:EC:EB:1F:F6:55_-79,BC:6A:29:BE:31:57_-71,,,,,,,,,,
1560,7C:66:9D:7B:29:FB_-70,,,,,,,,,,,,
1561,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:FD:83_-80,6C:EC:EB:1F:F6:76_-75,,,,,,,,,
1562,,,,,,,,,,,,,
1563,6C:EC:EB:1F:F4:74_-81,6C:EC:EB:1F:F6:24_-83,7C:66:9D:7B:29:FB_-90,6C:EC:EB:1F:F6:65_-71,7C:66:9D:7B:2B:90_-94,,,,,,,,
1564,6C:EC:EB:1F:F6:26_-95,,,,,,,,,,,,
1565,6C:EC:EB:1F:F6:55_-77,BC:6A:29:BE:31:57_-72,6C:EC:EB:1F:F6:2D_-78,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:29:FA_-75,,,,,,,,
1566,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F6:24_-88,7C:66:9D:7B:29:FB_-95,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:46_-80,,,,,,,
1567,7C:66:9D:7B:2B:9F_-96,BC:6A:29:BE:31:57_-62,6C:EC:EB:1F:F6:26_-76,7C:66:9D:7B:29:FB_-92,,,,,,,,,
1568,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F6:15_-80,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:90_-64,6C:EC:EB:1F:F6:15_-78,7C:66:9D:7B:29:FB_-73,,,,,,,
1569,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,,
1570,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,
1571,6C:EC:EB:1F:F6:24_-78,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:2B:90_-88,6C:EC:EB:1F:F6:24_-78,,,,,,,,,
1572,BC:6A:29:BE:31:57_-93,BC:6A:29:BE:2F:23_-95,6C:EC:EB:1F:F6:24_-90,6C:EC:EB:1F:FD:83_-81,,,,,,,,,
1573,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,,
1574,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:26_-86,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:74_-94,,,,,,,,,
1575,6C:EC:EB:1F:F4:74_-70,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F4:74_-69,,,,,,,,,,
