,0,1,2,3,4,5,6,7,8,9,10,11,12
2758,7C:66:9D:7B:29:FA_-87,7C:66:9D:7B:29:FA_-87,7C:66:9D:7B:29:FA_-87,7C:66:9D:7B:29:FA_-87,,,,,,,,,
2759,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:83_-84,,,,,,,,
2760,6C:EC:EB:1F:F6:55_-72,7C:66:9D:7B:2B:90_-70,6C:EC:EB:1F:F6:55_-72,7C:66:9D:7B:29:FA_-81,6C:EC:EB:1F:F6:55_-72,,,,,,,,
2761,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:2B:90_-71,BC:6A:29:BE:31:57_-57,,,,,,,,
2762,6C:EC:EB:1F:F4:46_-78,,,,,,,,,,,,
2763,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:74_-74,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,
2764,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:F6:26_-77,,,,,,,,
2765,6C:EC:EB:1F:FD:83_-64,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:FD:83_-64,,,,,,,,,,
2766,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,,
2767,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,,,,,,,,,,
2768,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,,,,,,
2769,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,,,,
2770,BC:6A:29:BE:31:57_-90,,,,,,,,,,,,
2771,7C:66:9D:7B:29:FB_-85,7C:66:9D:7B:29:FB_-83,BC:6A:29:BE:2F:23_-81,,,,,,,,,,
2772,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,,,,,,,,,,,
2773,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,
2774,,,,,,,,,,,,,
2775,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,,,,,,,,,,,
2776,BC:6A:29:BE:31:57_-75,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:15_-84,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,,,,
2777,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,
2778,7C:66:9D:7B:29:FB_-72,,,,,,,,,,,,
2779,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,,,,,,,,,,
2780,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,,,,,,,,
2781,6C:EC:EB:1F:F6:65_-71,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,
2782,,,,,,,,,,,,,
2783,,,,,,,,,,,,,
2784,7C:66:9D:7B:2D:4A_-66,7C:66:9D:7B:2D:4A_-66,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,
2785,,,,,,,,,,,,,
2786,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:F4:46_-77,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,,,,
2787,,,,,,,,,,,,,
2788,BC:6A:29:BE:31:57_-77,,,,,,,,,,,,
2789,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,,,
2790,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:74_-84,,,,,,,
2791,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,,,,
2792,BC:6A:29:BE:2F:76_-61,BC:6A:29:BE:2F:76_-61,,,,,,,,,,,
2793,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FB_-85,,,,,,,,,
2794,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,,
2795,6C:EC:EB:1F:F6:55_-79,6C:EC:EB:1F:F6:55_-79,6C:EC:EB:1F:F6:55_-79,6C:EC:EB:1F:F6:55_-79,6C:EC:EB:1F:F6:55_-79,6C:EC:EB:1F:F6:55_-79,6C:EC:EB:1F:F6:55_-79,,,,,,
2796,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,,,,,,,,,
2797,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-69,,,,,,,,,,,
2798,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,,,,,,,,,,,
2799,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:F6:55_-82,7C:66:9D:7B:29:FA_-82,6C:EC:EB:1F:F6:55_-82,6C:EC:EB:1F:F6:55_-82,,,,,,,,
2800,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,,,,,,,,,
2801,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:FD:83_-85,BC:6A:29:BE:31:57_-90,BC:6A:29:BE:31:57_-90,6C:EC:EB:1F:FD:83_-85,BC:6A:29:BE:2F:23_-90,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:FD:83_-85,,,
2802,BC:6A:29:BE:2F:76_-80,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:29:FB_-79,,,,,,,,,,
2803,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-81,,,,,,,,,,,
2804,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,
2805,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:FD:83_-71,BC:6A:29:BE:2F:23_-71,,,,,,
2806,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:2F:23_-84,,,,,,,,,,,
2807,BC:6A:29:BE:31:57_-57,,,,,,,,,,,,
2808,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:2B:90_-80,,,,,,,,,,,
2809,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F4:74_-82,,,,,
2810,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:26_-70,,,,,,,,,,,
2811,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:29:FB_-88,,,,,,,,,,,
2812,,,,,,,,,,,,,
2813,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,,,,,,,,,,,
2814,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,,,,,,,,
2815,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-76,,,,,,,,,
2816,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-68,,,,,,,,,,,
2817,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F4:46_-77,,,,,,,,,,,
2818,BC:6A:29:BE:31:57_-91,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,
2819,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:26_-88,,,,,,,,,
2820,6C:EC:EB:1F:FD:83_-66,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,
2821,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,,,,,,,,,
2822,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,
2823,,,,,,,,,,,,,
2824,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,,,,,,,,,,,
2825,BC:6A:29:BE:2F:23_-63,BC:6A:29:BE:2F:23_-63,BC:6A:29:BE:2F:23_-66,,,,,,,,,,
2826,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,,,,,,,,,,
2827,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:FD:83_-62,,,,,,,,
2828,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-72,,,,,,,,,
2829,,,,,,,,,,,,,
2830,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,
2831,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,,,,,
2832,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:2F:23_-94,,,,,,,,,,,
2833,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,
2834,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,
2835,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:FD:9B_-81,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:2F:23_-80,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:31:57_-77,7C:66:9D:7B:29:FA_-76,,,,,,
2836,,,,,,,,,,,,,
2837,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,
2838,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,,,
2839,6C:EC:EB:1F:FD:9B_-78,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,,,
2840,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,7C:66:9D:7B:29:FA_-75,,,,,,,,,
2841,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,,,,,,,,,,,
2842,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-68,,,,,,,,,,,
2843,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,
2844,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,
2845,7C:66:9D:7B:2B:90_-64,,,,,,,,,,,,
2846,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,,,,,,,,
2847,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,
2848,,,,,,,,,,,,,
2849,BC:6A:29:BE:2F:23_-72,6C:EC:EB:1F:F4:74_-81,7C:66:9D:7B:29:FB_-74,BC:6A:29:BE:2F:23_-72,,,,,,,,,
2850,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,
2851,6C:EC:EB:1F:FD:83_-73,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F6:55_-93,6C:EC:EB:1F:F4:74_-84,,,,,,
2852,7C:66:9D:7B:29:FA_-80,6C:EC:EB:1F:FD:9B_-91,7C:66:9D:7B:29:FA_-80,7C:66:9D:7B:29:FA_-80,7C:66:9D:7B:29:FA_-80,,,,,,,,
2853,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,,,,,,,,,
2854,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,,,,,,,,,,
2855,7C:66:9D:7B:2D:4A_-63,7C:66:9D:7B:2D:4A_-63,7C:66:9D:7B:2D:4A_-63,7C:66:9D:7B:2D:4A_-63,,,,,,,,,
2856,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,
2857,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,,,,,
2858,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,,,
2859,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,7C:66:9D:7B:29:FB_-90,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,,,,,,
2860,7C:66:9D:7B:2D:4A_-81,7C:66:9D:7B:2D:4A_-81,BC:6A:29:BE:2F:76_-74,7C:66:9D:7B:2D:4A_-81,,,,,,,,,
2861,,,,,,,,,,,,,
2862,7C:66:9D:7B:29:FA_-72,,,,,,,,,,,,
2863,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,,,
2864,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,,,,,
2865,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,7C:66:9D:7B:2B:90_-84,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,,,,,,,
2866,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F6:24_-76,,,,,,,,,,,
2867,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:F6:55_-68,,,,,,,,,
2868,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:2F:76_-92,,,,,,
2869,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:2F:76_-75,,,,,,,,,,,
2870,7C:66:9D:7B:2D:4A_-75,7C:66:9D:7B:2D:4A_-75,7C:66:9D:7B:2D:4A_-75,,,,,,,,,,
2871,BC:6A:29:BE:2F:23_-62,6C:EC:EB:1F:FD:83_-80,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,,,,,,,,
2872,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,
2873,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-79,6C:EC:EB:1F:F6:24_-84,,,,,,,,,
2874,6C:EC:EB:1F:FD:9B_-93,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:2B:90_-77,,,,,,,,,
2875,7C:66:9D:7B:29:FA_-75,6C:EC:EB:1F:F6:24_-99,,,,,,,,,,,
2876,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:24_-74,,,,,,,,,,,
2877,,,,,,,,,,,,,
2878,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-70,,,,,,
2879,,,,,,,,,,,,,
2880,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,,,,,,,,
2881,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,,,,,,,,
2882,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:83_-75,,,,,,,,,
2883,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,
2884,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,,,,,,
2885,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:26_-77,7C:66:9D:7B:2B:9F_-71,,,,,,,,,
2886,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,
2887,,,,,,,,,,,,,
2888,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:F6:24_-68,,,,,,,
2889,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:74_-56,6C:EC:EB:1F:F4:74_-56,6C:EC:EB:1F:F4:74_-56,6C:EC:EB:1F:F4:74_-56,7C:66:9D:7B:2B:9F_-84,,,,,,,
2890,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:29:FB_-84,,,,,,,,,,,
2891,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,7C:66:9D:7B:2B:90_-71,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:2F:76_-79,,,,,
2892,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:29:FA_-79,,,,,,
2893,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F6:15_-85,BC:6A:29:BE:31:57_-76,,,,,,,,,
2894,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,7C:66:9D:7B:2B:90_-62,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,,,,,,,,
2895,6C:EC:EB:1F:F4:74_-61,7C:66:9D:7B:2B:9F_-81,,,,,,,,,,,
2896,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,,,,,,,,
2897,7C:66:9D:7B:2B:90_-63,,,,,,,,,,,,
2898,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:31:57_-61,,,,,,,,,
2899,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,
2900,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:74_-70,,,,,,,,,,,
2901,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,,,
2902,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,,,,,
2903,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,6C:EC:EB:1F:F4:46_-86,BC:6A:29:BE:31:57_-75,7C:66:9D:7B:2B:90_-74,,,,,
2904,7C:66:9D:7B:29:FB_-76,,,,,,,,,,,,
2905,6C:EC:EB:1F:FD:83_-76,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:FD:83_-76,,,,,,,,
2906,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,,
2907,BC:6A:29:BE:31:57_-68,,,,,,,,,,,,
2908,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,,,,,,,,,,
2909,BC:6A:29:BE:31:57_-56,6C:EC:EB:1F:F6:15_-82,,,,,,,,,,,
2910,,,,,,,,,,,,,
2911,BC:6A:29:BE:31:57_-94,,,,,,,,,,,,
2912,,,,,,,,,,,,,
2913,,,,,,,,,,,,,
2914,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,
2915,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FA_-74,BC:6A:29:BE:31:57_-68,,,,,,,,,,
2916,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,
2917,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,,,,,,,,,,
2918,7C:66:9D:7B:2B:90_-68,,,,,,,,,,,,
2919,,,,,,,,,,,,,
2920,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,
2921,6C:EC:EB:1F:F4:74_-74,7C:66:9D:7B:2B:90_-87,,,,,,,,,,,
2922,7C:66:9D:7B:2D:4A_-67,7C:66:9D:7B:2D:4A_-67,,,,,,,,,,,
2923,6C:EC:EB:1F:F6:2D_-89,6C:EC:EB:1F:F6:2D_-89,6C:EC:EB:1F:F6:2D_-89,6C:EC:EB:1F:F6:2D_-89,,,,,,,,,
2924,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:76_-83,,,,,,,,,,
2925,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,
2926,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,,,,,,,,
2927,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,
2928,BC:6A:29:BE:2F:23_-56,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-56,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-56,,,,,,,,
2929,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:2F:23_-60,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:9B_-92,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-74,,,,,,
2930,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:F6:24_-84,,,,,,,,,
2931,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,
2932,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,
2933,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,
2934,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-70,,,,,,,,
2935,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,,,,,,,,
2936,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,,,,,,,,,,,
2937,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,,,,,,,
2938,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,,,,,,,,,,
