,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2465,7C:66:9D:7B:29:FA_-80,6C:EC:EB:1F:F6:15_-77,BC:6A:29:BE:31:57_-60,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,,,
2466,BC:6A:29:BE:2F:23_-65,6C:EC:EB:1F:F6:65_-75,BC:6A:29:BE:2F:23_-66,,,,,,,,,,,,,
2467,BC:6A:29:BE:2F:76_-64,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
2468,7C:66:9D:7B:29:FA_-75,BC:6A:29:BE:2F:76_-73,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,
2469,7C:66:9D:7B:29:FA_-72,6C:EC:EB:1F:F6:55_-92,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-81,,,,,,,,,,,,
2470,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F4:74_-78,BC:6A:29:BE:2F:23_-74,,,,,,,,,,,,,
2471,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:FD:83_-80,,,,,,,,,,,,,,
2472,7C:66:9D:7B:29:FB_-88,,,,,,,,,,,,,,,
2473,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F6:76_-90,,,,,,,,,,
2474,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,,,,,
2475,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:76_-75,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:F6:76_-75,,,,,,,,,,
2476,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-70,BC:6A:29:BE:2F:23_-66,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,,,
2477,6C:EC:EB:1F:F4:46_-72,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:65_-47,6C:EC:EB:1F:F6:26_-75,,,,,,,,,,,,
2478,6C:EC:EB:1F:F6:24_-65,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:26_-68,,,,,,,,,,,,,
2479,7C:66:9D:7B:2B:9F_-83,BC:6A:29:BE:31:57_-91,6C:EC:EB:1F:F6:65_-75,6C:EC:EB:1F:F6:24_-83,7C:66:9D:7B:29:FB_-94,,,,,,,,,,,
2480,6C:EC:EB:1F:F6:26_-94,,,,,,,,,,,,,,,
2481,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:2F:76_-95,6C:EC:EB:1F:F6:76_-94,7C:66:9D:7B:29:FB_-81,6C:EC:EB:1F:F6:65_-98,,,,,,,,,,,
2482,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:15_-88,,,,,,,,,,,,,,
2483,7C:66:9D:7B:29:FA_-79,BC:6A:29:BE:2F:76_-71,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-75,,,,,,,,,,
2484,7C:66:9D:7B:2D:4A_-73,,,,,,,,,,,,,,,
2485,BC:6A:29:BE:2F:23_-88,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:2B:90_-67,6C:EC:EB:1F:F4:46_-96,6C:EC:EB:1F:F6:65_-87,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F6:26_-76,7C:66:9D:7B:29:FA_-83,6C:EC:EB:1F:F6:26_-76,,,,,,
2486,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F4:74_-80,,,,,,,,,,,,
2487,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,,,,,
2488,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:29:FB_-91,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,,,
2489,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-73,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,,
2490,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F6:15_-95,,,,,,,,,,,,,
2491,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F4:46_-84,,,,,,,,,,,,,
2492,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:29:FA_-79,BC:6A:29:BE:2F:23_-94,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,,
2493,6C:EC:EB:1F:F6:24_-79,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:65_-62,,,,,,,,,,,,,
2494,6C:EC:EB:1F:F6:24_-71,BC:6A:29:BE:2F:23_-68,,,,,,,,,,,,,,
2495,6C:EC:EB:1F:F6:76_-79,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,,,,,
2496,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F4:74_-75,,,,,,,,,,,
2497,BC:6A:29:BE:2F:76_-76,,,,,,,,,,,,,,,
2498,6C:EC:EB:1F:F6:65_-89,,,,,,,,,,,,,,,
2499,6C:EC:EB:1F:FD:83_-93,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:46_-57,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-67,,,,,,,,,,,
2500,6C:EC:EB:1F:F6:26_-69,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:F6:15_-72,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:2B:9F_-88,,,,,,,,,,,
2501,BC:6A:29:BE:2F:76_-84,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,,,,
2502,7C:66:9D:7B:29:FA_-64,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:2B:90_-73,BC:6A:29:BE:2F:23_-93,,,,,,,,,,,,
2503,,,,,,,,,,,,,,,,
2504,BC:6A:29:BE:2F:76_-64,BC:6A:29:BE:2F:76_-64,,,,,,,,,,,,,,
2505,6C:EC:EB:1F:FD:83_-88,BC:6A:29:BE:2F:76_-94,6C:EC:EB:1F:FD:9B_-70,6C:EC:EB:1F:F6:55_-88,7C:66:9D:7B:29:FA_-77,6C:EC:EB:1F:FD:9B_-71,BC:6A:29:BE:31:57_-84,,,,,,,,,
2506,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:74_-65,6C:EC:EB:1F:FD:83_-89,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F6:76_-93,,,,,,,,,,,
2507,7C:66:9D:7B:29:FB_-92,7C:66:9D:7B:2B:90_-84,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,
2508,6C:EC:EB:1F:F6:26_-86,6C:EC:EB:1F:F6:2D_-93,BC:6A:29:BE:31:57_-72,6C:EC:EB:1F:F6:55_-79,7C:66:9D:7B:29:FA_-73,,,,,,,,,,,
2509,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,,,,
2510,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,,,,,
2511,6C:EC:EB:1F:F6:65_-93,6C:EC:EB:1F:F6:55_-90,BC:6A:29:BE:2F:23_-92,6C:EC:EB:1F:F6:65_-96,6C:EC:EB:1F:FD:9B_-94,,,,,,,,,,,
2512,6C:EC:EB:1F:F6:55_-71,6C:EC:EB:1F:F6:65_-83,BC:6A:29:BE:2F:23_-81,7C:66:9D:7B:2B:9F_-88,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:FB:B0_-96,7C:66:9D:7B:29:FB_-70,,,,,,,,,
2513,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,,,,
2514,6C:EC:EB:1F:FD:83_-68,7C:66:9D:7B:29:FB_-84,6C:EC:EB:1F:F6:65_-77,,,,,,,,,,,,,
2515,7C:66:9D:7B:2D:4A_-62,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,,,,
2516,,,,,,,,,,,,,,,,
2517,6C:EC:EB:1F:F6:65_-98,BC:6A:29:BE:2F:76_-95,BC:6A:29:BE:2F:76_-94,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,,
2518,BC:6A:29:BE:31:57_-70,7C:66:9D:7B:2D:4A_-91,BC:6A:29:BE:2F:76_-77,6C:EC:EB:1F:F6:55_-98,,,,,,,,,,,,
2519,6C:EC:EB:1F:F6:24_-98,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:29:FA_-93,7C:66:9D:7B:29:FB_-89,,,,,,,,,,,,
2520,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:26_-86,BC:6A:29:BE:2F:23_-83,,,,,,,,,,,,
2521,,,,,,,,,,,,,,,,
2522,6C:EC:EB:1F:F6:76_-82,BC:6A:29:BE:2F:23_-84,7C:66:9D:7B:29:FB_-92,6C:EC:EB:1F:F6:65_-88,,,,,,,,,,,,
2523,BC:6A:29:BE:2F:23_-71,7C:66:9D:7B:2B:9F_-78,BC:6A:29:BE:2F:23_-72,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,,
2524,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F6:65_-62,,,,,,,,,,,
2525,7C:66:9D:7B:2D:4A_-62,BC:6A:29:BE:31:57_-88,7C:66:9D:7B:2D:4A_-62,BC:6A:29:BE:31:57_-87,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,
2526,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:26_-93,BC:6A:29:BE:2F:23_-72,,,,,,,,,,,,,
2527,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,7C:66:9D:7B:2B:9F_-88,,,,,,,,,,,,,
2528,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,,,,,,
2529,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,,,,,
2530,7C:66:9D:7B:2B:90_-68,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:2B:90_-68,,,,,,,,,,,,,
2531,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:FD:83_-84,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:24_-90,6C:EC:EB:1F:F6:65_-81,7C:66:9D:7B:2B:9F_-78,BC:6A:29:BE:31:57_-94,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F6:24_-90,,,,,,,
2532,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,,,,,,
2533,7C:66:9D:7B:29:FA_-67,,,,,,,,,,,,,,,
2534,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:26_-91,,,,,,,,,,,,,,
2535,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F4:46_-72,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:65_-74,,,,,,,,
2536,7C:66:9D:7B:29:FB_-83,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,,,,
2537,6C:EC:EB:1F:F6:65_-92,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:26_-87,7C:66:9D:7B:2B:90_-74,,,,,,,,,,,,
2538,7C:66:9D:7B:29:FB_-74,,,,,,,,,,,,,,,
2539,7C:66:9D:7B:29:FB_-68,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:FD:83_-78,7C:66:9D:7B:29:FB_-68,,,,,,,,,,,,
2540,BC:6A:29:BE:2F:76_-95,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:2D_-87,,,,,,,,,,,,
2541,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:26_-74,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F4:74_-80,BC:6A:29:BE:31:57_-94,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:31:57_-93,6C:EC:EB:1F:F6:76_-72,,,,,,,,
2542,6C:EC:EB:1F:F6:55_-75,6C:EC:EB:1F:F6:76_-91,,,,,,,,,,,,,,
2543,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:90_-87,,,,,,,,,,,,,,
2544,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F4:46_-87,6C:EC:EB:1F:F6:26_-78,,,,,,,,,,,,
2545,7C:66:9D:7B:2D:4A_-65,BC:6A:29:BE:2F:76_-60,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:2F:76_-59,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,
2546,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:24_-89,BC:6A:29:BE:2F:23_-73,,,,,,,,,,,
2547,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:2F:76_-82,,,,,,,,,,,,,,
2548,7C:66:9D:7B:29:FB_-92,6C:EC:EB:1F:F6:76_-65,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,,,
2549,6C:EC:EB:1F:F6:76_-75,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:65_-50,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,,
2550,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FB_-77,BC:6A:29:BE:2F:76_-87,,,,,,,,,,,,,
2551,6C:EC:EB:1F:F6:26_-94,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:24_-75,6C:EC:EB:1F:FB:96_-96,7C:66:9D:7B:2B:90_-90,,,,,,,,,,,
2552,,,,,,,,,,,,,,,,
2553,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-70,7C:66:9D:7B:29:FB_-65,,,,,,,,,,,,,
2554,7C:66:9D:7B:29:FB_-92,7C:66:9D:7B:29:FA_-71,6C:EC:EB:1F:F6:15_-96,6C:EC:EB:1F:FD:83_-92,7C:66:9D:7B:2B:90_-73,,,,,,,,,,,
2555,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,,,
2556,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F6:65_-68,BC:6A:29:BE:2F:23_-76,,,,,,,,,,,,,
2557,,,,,,,,,,,,,,,,
2558,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,,,,,
2559,6C:EC:EB:1F:F6:55_-93,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:FD:9B_-86,,,,,,,,,,,,,
2560,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:76_-84,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:24_-92,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
2561,7C:66:9D:7B:29:FA_-69,,,,,,,,,,,,,,,
2562,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:FD:83_-87,7C:66:9D:7B:29:FB_-74,6C:EC:EB:1F:F4:46_-97,,,,,,,,,,,,
2563,,,,,,,,,,,,,,,,
2564,6C:EC:EB:1F:F6:15_-88,7C:66:9D:7B:2B:90_-72,BC:6A:29:BE:31:57_-72,,,,,,,,,,,,,
2565,6C:EC:EB:1F:F4:74_-64,BC:6A:29:BE:2F:23_-87,6C:EC:EB:1F:F4:46_-80,7C:66:9D:7B:2B:90_-93,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,
2566,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,,,,,
2567,6C:EC:EB:1F:F6:24_-92,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-87,,,,,,,,,,,,,
2568,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:24_-92,BC:6A:29:BE:2F:23_-78,,,,,,,,,,,,
2569,7C:66:9D:7B:2B:90_-65,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F4:74_-87,7C:66:9D:7B:2B:90_-67,,,,,,,,,,,,
2570,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:26_-78,6C:EC:EB:1F:F4:74_-71,,,,,,,,,,,,
2571,6C:EC:EB:1F:F6:55_-94,BC:6A:29:BE:31:57_-76,7C:66:9D:7B:29:FB_-72,,,,,,,,,,,,,
2572,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:2F:23_-67,,,,,,,,,,,,,,
2573,,,,,,,,,,,,,,,,
2574,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,,,,,
2575,BC:6A:29:BE:31:57_-78,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:29:FA_-62,BC:6A:29:BE:31:57_-78,,,,,,,,,,,,
2576,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F6:24_-76,7C:66:9D:7B:2B:9F_-81,,,,,,,,,,,,,
2577,7C:66:9D:7B:2B:90_-78,7C:66:9D:7B:29:FB_-87,BC:6A:29:BE:2F:23_-94,,,,,,,,,,,,,
2578,6C:EC:EB:1F:F6:26_-70,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:2B:90_-79,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:24_-72,7C:66:9D:7B:29:FB_-74,BC:6A:29:BE:2F:23_-78,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:2B:9F_-84,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:F6:65_-66,BC:6A:29:BE:2F:23_-79,,,,
2579,6C:EC:EB:1F:FD:83_-67,6C:EC:EB:1F:F6:26_-74,BC:6A:29:BE:31:57_-89,6C:EC:EB:1F:F6:76_-72,6C:EC:EB:1F:F6:15_-96,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:F6:76_-70,,,,,,,,,
2580,6C:EC:EB:1F:F6:2D_-92,BC:6A:29:BE:2F:76_-95,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,,,,,,,,,,,,
2581,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F4:46_-86,BC:6A:29:BE:2F:23_-72,6C:EC:EB:1F:FD:83_-90,,,,,,,,,,,
2582,6C:EC:EB:1F:F4:74_-77,,,,,,,,,,,,,,,
2583,BC:6A:29:BE:31:57_-95,7C:66:9D:7B:2B:90_-91,BC:6A:29:BE:31:57_-92,7C:66:9D:7B:2B:90_-90,,,,,,,,,,,,
2584,6C:EC:EB:1F:F4:4F_-89,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-67,6C:EC:EB:1F:FD:9B_-88,,,,,,,,,,,,
2585,7C:66:9D:7B:29:FA_-91,,,,,,,,,,,,,,,
2586,6C:EC:EB:1F:F6:26_-87,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F6:24_-87,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,
2587,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-54,6C:EC:EB:1F:F6:26_-88,,,,,,,,,,,,,
2588,7C:66:9D:7B:2B:9F_-84,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,,,
2589,7C:66:9D:7B:29:FA_-87,7C:66:9D:7B:29:FA_-87,,,,,,,,,,,,,,
2590,6C:EC:EB:1F:FD:9B_-91,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:29:FB_-71,BC:6A:29:BE:31:57_-76,6C:EC:EB:1F:F6:65_-90,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:2B:90_-62,6C:EC:EB:1F:FD:9B_-89,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:F6:26_-95,,,,,,
2591,BC:6A:29:BE:31:57_-89,6C:EC:EB:1F:F6:55_-95,,,,,,,,,,,,,,
2592,,,,,,,,,,,,,,,,
2593,6C:EC:EB:1F:F6:55_-78,7C:66:9D:7B:29:FA_-91,6C:EC:EB:1F:F6:65_-91,,,,,,,,,,,,,
2594,6C:EC:EB:1F:F6:24_-79,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:F4:46_-84,,,,,,,,,,,,
2595,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:31:57_-73,,,,,,,,,,,,,,
2596,7C:66:9D:7B:29:FB_-89,BC:6A:29:BE:2F:23_-91,,,,,,,,,,,,,,
2597,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:F4:74_-64,6C:EC:EB:1F:F6:26_-83,,,,,,,,,,,,,
2598,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-75,,,,,,,,,,,,,,
2599,7C:66:9D:7B:29:FA_-81,7C:66:9D:7B:29:FA_-81,6C:EC:EB:1F:F6:65_-95,7C:66:9D:7B:2B:90_-70,6C:EC:EB:1F:F6:65_-92,6C:EC:EB:1F:F6:55_-78,7C:66:9D:7B:29:FA_-82,,,,,,,,,
2600,BC:6A:29:BE:31:57_-92,6C:EC:EB:1F:F6:65_-83,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:FD:83_-73,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:FD:83_-73,7C:66:9D:7B:29:FB_-83,6C:EC:EB:1F:F4:46_-73,7C:66:9D:7B:2B:9F_-70,BC:6A:29:BE:2F:23_-69,,,,,,
2601,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F4:46_-89,,,,,,,,,,,,,,
2602,6C:EC:EB:1F:F4:46_-84,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:46_-84,,,,,,,,,,,,
2603,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F4:74_-65,6C:EC:EB:1F:FD:83_-81,7C:66:9D:7B:29:FB_-89,6C:EC:EB:1F:F6:76_-74,,,,,,,,,,,
2604,6C:EC:EB:1F:F6:55_-95,7C:66:9D:7B:29:FB_-63,6C:EC:EB:1F:F6:15_-86,6C:EC:EB:1F:F6:2D_-90,,,,,,,,,,,,
2605,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-71,,,,,,,,,,,,,
2606,BC:6A:29:BE:2F:76_-60,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,,
2607,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,,,,
2608,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F6:76_-66,,,,,,,,,,,,,
2609,BC:6A:29:BE:2F:23_-72,,,,,,,,,,,,,,,
2610,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,,,,,,
2611,6C:EC:EB:1F:F6:15_-87,6C:EC:EB:1F:F6:55_-82,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:15_-87,6C:EC:EB:1F:F4:46_-79,BC:6A:29:BE:2F:23_-78,,,,,,,,,,
2612,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,,,,
2613,6C:EC:EB:1F:F4:46_-90,6C:EC:EB:1F:F6:26_-81,7C:66:9D:7B:29:FB_-67,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,,
2614,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:FD:83_-85,BC:6A:29:BE:2F:23_-88,7C:66:9D:7B:29:FB_-89,7C:66:9D:7B:2B:9F_-73,BC:6A:29:BE:2F:23_-89,6C:EC:EB:1F:F4:74_-80,,,,,,,,,
2615,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F4:74_-64,7C:66:9D:7B:29:FB_-90,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,
2616,6C:EC:EB:1F:FD:83_-80,,,,,,,,,,,,,,,
2617,BC:6A:29:BE:31:57_-89,6C:EC:EB:1F:F6:15_-88,,,,,,,,,,,,,,
2618,6C:EC:EB:1F:F6:76_-79,,,,,,,,,,,,,,,
2619,BC:6A:29:BE:31:57_-59,BC:6A:29:BE:31:57_-58,,,,,,,,,,,,,,
2620,,,,,,,,,,,,,,,,
2621,6C:EC:EB:1F:F4:74_-84,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:65_-83,,,,,,,,,,,,
2622,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,,,
2623,6C:EC:EB:1F:FD:9B_-92,6C:EC:EB:1F:F6:55_-89,6C:EC:EB:1F:FD:9B_-92,6C:EC:EB:1F:F6:65_-94,6C:EC:EB:1F:F6:15_-84,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:F6:15_-80,,,,,,,,,
2624,7C:66:9D:7B:2B:90_-85,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:FD:9B_-89,6C:EC:EB:1F:F6:55_-92,,,,,,,,,,,,
2625,7C:66:9D:7B:29:FA_-85,BC:6A:29:BE:31:57_-78,6C:EC:EB:1F:F6:15_-81,7C:66:9D:7B:29:FB_-60,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:F6:2D_-87,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:15_-80,7C:66:9D:7B:29:FA_-85,,,,,,
2626,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F6:26_-93,7C:66:9D:7B:29:FB_-90,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F6:26_-93,,,,,,,,,
2627,6C:EC:EB:1F:F6:76_-64,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:24_-71,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,,,,,,,,,,,
2628,6C:EC:EB:1F:FD:9B_-80,6C:EC:EB:1F:FB:C7_-84,BC:6A:29:BE:31:57_-83,6C:EC:EB:1F:FD:9B_-79,,,,,,,,,,,,
2629,BC:6A:29:BE:31:57_-79,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:F6:55_-80,6C:EC:EB:1F:F6:2D_-87,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-71,,,,,,,,,,
2630,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:26_-95,6C:EC:EB:1F:F6:24_-78,7C:66:9D:7B:2B:90_-86,7C:66:9D:7B:29:FB_-84,,,,,,,,,,
